year,state,county,FIPS,candidate,party,candidatevotes,totalvotes,relative_votes
2012,Virginia,Charlotte,51037,Mitt Romney,republican,3311.0,5898,56.94874441004472
2012,Virginia,Chesterfield,51041,Barack Obama,democrat,77694.0,170988,46.07419882818986
2012,Virginia,Chesterfield,51041,Mitt Romney,republican,90934.0,170988,53.92580117181014
2012,Virginia,Clarke,51043,Barack Obama,democrat,3239.0,7762,42.98606502986065
2012,Virginia,Clarke,51043,Mitt Romney,republican,4296.0,7762,57.01393497013935
2012,Virginia,Craig,51045,Barack Obama,democrat,830.0,2667,32.083494395052185
2012,Virginia,Craig,51045,Mitt Romney,republican,1757.0,2667,67.91650560494783
2012,Virginia,Culpeper,51047,Barack Obama,democrat,8285.0,20211,41.70651900327209
2012,Virginia,Culpeper,51047,Mitt Romney,republican,11580.0,20211,58.29348099672792
2012,Virginia,Cumberland,51049,Barack Obama,democrat,2422.0,5048,48.83064516129032
2012,Virginia,Cumberland,51049,Mitt Romney,republican,2538.0,5048,51.16935483870968
2012,Virginia,Dickenson,51051,Barack Obama,democrat,2473.0,6904,36.65332740477249
2012,Virginia,Dickenson,51051,Mitt Romney,republican,4274.0,6904,63.34667259522751
2012,Virginia,Dinwiddie,51053,Barack Obama,democrat,6550.0,13589,48.78957169459963
2012,Virginia,Dinwiddie,51053,Mitt Romney,republican,6875.0,13589,51.21042830540037
2012,Virginia,Essex,51057,Barack Obama,democrat,3016.0,5675,53.68458526165895
2012,Virginia,Essex,51057,Mitt Romney,republican,2602.0,5675,46.31541473834105
2012,Virginia,Fairfax,51059,Barack Obama,democrat,315273.0,529287,60.39180455362171
2012,Virginia,Fairfax,51059,Mitt Romney,republican,206773.0,529287,39.60819544637829
2012,Virginia,Fauquier,51061,Barack Obama,democrat,13965.0,35555,39.90114003257236
2012,Virginia,Fauquier,51061,Mitt Romney,republican,21034.0,35555,60.09885996742764
2012,Virginia,Floyd,51063,Barack Obama,democrat,2732.0,7644,36.893990546927746
2012,Virginia,Floyd,51063,Mitt Romney,republican,4673.0,7644,63.106009453072254
2012,Virginia,Fluvanna,51065,Barack Obama,democrat,5893.0,12749,46.87773446822051
2012,Virginia,Fluvanna,51065,Mitt Romney,republican,6678.0,12749,53.12226553177949
2012,Virginia,Franklin,51067,Barack Obama,democrat,9090.0,26707,35.22163670179789
2012,Virginia,Franklin,51067,Mitt Romney,republican,16718.0,26707,64.77836329820211
2012,Virginia,Frederick,51069,Barack Obama,democrat,12690.0,36394,35.698210869809834
2012,Virginia,Frederick,51069,Mitt Romney,republican,22858.0,36394,64.30178913019016
2012,Virginia,Giles,51071,Barack Obama,democrat,2730.0,7558,36.94181326116374
2012,Virginia,Giles,51071,Mitt Romney,republican,4660.0,7558,63.05818673883626
2012,Virginia,Gloucester,51073,Barack Obama,democrat,6764.0,19283,35.786466324533095
2012,Virginia,Gloucester,51073,Mitt Romney,republican,12137.0,19283,64.2135336754669
2012,Virginia,Goochland,51075,Barack Obama,democrat,4676.0,13315,35.629381286193244
2012,Virginia,Goochland,51075,Mitt Romney,republican,8448.0,13315,64.37061871380675
2012,Virginia,Grayson,51077,Barack Obama,democrat,2068.0,7121,30.106274566894747
2012,Virginia,Grayson,51077,Mitt Romney,republican,4801.0,7121,69.89372543310526
2012,Virginia,Greene,51079,Barack Obama,democrat,3290.0,9023,37.13737442149227
2012,Virginia,Greene,51079,Mitt Romney,republican,5569.0,9023,62.86262557850773
2012,Virginia,Greensville,51081,Barack Obama,democrat,3135.0,4926,63.9665374413385
2012,Virginia,Greensville,51081,Mitt Romney,republican,1766.0,4926,36.0334625586615
2012,Virginia,Halifax,51083,Barack Obama,democrat,7766.0,16692,47.18104495747266
2012,Virginia,Halifax,51083,Mitt Romney,republican,8694.0,16692,52.81895504252734
2012,Virginia,Hanover,51085,Barack Obama,democrat,18294.0,59058,31.414637496994878
2012,Virginia,Hanover,51085,Mitt Romney,republican,39940.0,59058,68.58536250300511
2012,Virginia,Henrico,51087,Barack Obama,democrat,89594.0,162241,55.9812050511425
2012,Virginia,Henrico,51087,Mitt Romney,republican,70449.0,162241,44.0187949488575
2012,Virginia,Henry,51089,Barack Obama,democrat,10317.0,24963,42.455043002345576
2012,Virginia,Henry,51089,Mitt Romney,republican,13984.0,24963,57.54495699765442
2012,Virginia,Highland,51091,Barack Obama,democrat,459.0,1413,33.18872017353579
2012,Virginia,Highland,51091,Mitt Romney,republican,924.0,1413,66.81127982646422
2012,Virginia,Isle of Wight,51093,Barack Obama,democrat,8761.0,20827,42.60565092642124
2012,Virginia,Isle of Wight,51093,Mitt Romney,republican,11802.0,20827,57.39434907357876
2012,Virginia,James City,51095,Barack Obama,democrat,17879.0,41240,43.905014488482884
2012,Virginia,James City,51095,Mitt Romney,republican,22843.0,41240,56.094985511517116
2012,Virginia,King and Queen,51097,Barack Obama,democrat,1745.0,3655,48.337950138504155
2012,Virginia,King and Queen,51097,Mitt Romney,republican,1865.0,3655,51.662049861495845
2012,Virginia,King George,51099,Barack Obama,democrat,4477.0,11325,40.40249074993232
2012,Virginia,King George,51099,Mitt Romney,republican,6604.0,11325,59.59750925006768
2012,Virginia,King William,51101,Barack Obama,democrat,3344.0,8923,37.956867196367774
2012,Virginia,King William,51101,Mitt Romney,republican,5466.0,8923,62.04313280363223
2012,Virginia,Lancaster,51103,Barack Obama,democrat,3149.0,6961,45.62445667922341
2012,Virginia,Lancaster,51103,Mitt Romney,republican,3753.0,6961,54.37554332077658
2012,Virginia,Lee,51105,Barack Obama,democrat,2583.0,9598,27.39130434782609
2012,Virginia,Lee,51105,Mitt Romney,republican,6847.0,9598,72.6086956521739
2012,Virginia,Loudoun,51107,Barack Obama,democrat,82479.0,160060,52.27766826603115
2012,Virginia,Loudoun,51107,Mitt Romney,republican,75292.0,160060,47.72233173396885
2012,Virginia,Louisa,51109,Barack Obama,democrat,6953.0,16452,43.004700643245926
2012,Virginia,Louisa,51109,Mitt Romney,republican,9215.0,16452,56.995299356754074
2012,Virginia,Lunenburg,51111,Barack Obama,democrat,2684.0,5734,47.479214576331145
2012,Virginia,Lunenburg,51111,Mitt Romney,republican,2969.0,5734,52.520785423668855
2012,Virginia,Madison,51113,Barack Obama,democrat,2639.0,6614,40.55009219422249
2012,Virginia,Madison,51113,Mitt Romney,republican,3869.0,6614,59.449907805777514
2012,Virginia,Mathews,51115,Barack Obama,democrat,1807.0,5374,34.12653446647781
2012,Virginia,Mathews,51115,Mitt Romney,republican,3488.0,5374,65.87346553352221
2012,Virginia,Mecklenburg,51117,Barack Obama,democrat,6921.0,15077,46.46837652746072
2012,Virginia,Mecklenburg,51117,Mitt Romney,republican,7973.0,15077,53.53162347253928
2012,Virginia,Middlesex,51119,Barack Obama,democrat,2370.0,6080,39.57254967440307
2012,Virginia,Middlesex,51119,Mitt Romney,republican,3619.0,6080,60.427450325596936
2012,Virginia,Montgomery,51121,Barack Obama,democrat,19903.0,41009,49.870956425868854
2012,Virginia,Montgomery,51121,Mitt Romney,republican,20006.0,41009,50.12904357413114
2012,Virginia,Nelson,51125,Barack Obama,democrat,4171.0,8250,51.379650160137956
2012,Virginia,Nelson,51125,Mitt Romney,republican,3947.0,8250,48.620349839862044
2012,Virginia,New Kent,51127,Barack Obama,democrat,3555.0,10953,32.91361910934173
2012,Virginia,New Kent,51127,Mitt Romney,republican,7246.0,10953,67.08638089065828
2012,Virginia,Northampton,51131,Barack Obama,democrat,3741.0,6491,58.29827021972884
2012,Virginia,Northampton,51131,Mitt Romney,republican,2676.0,6491,41.70172978027116
2012,Virginia,Northumberland,51133,Barack Obama,democrat,3191.0,7558,42.54099453406212
2012,Virginia,Northumberland,51133,Mitt Romney,republican,4310.0,7558,57.45900546593788
2012,Virginia,Nottoway,51135,Barack Obama,democrat,3344.0,6846,49.51873241522286
2012,Virginia,Nottoway,51135,Mitt Romney,republican,3409.0,6846,50.48126758477714
2012,Virginia,Orange,51137,Barack Obama,democrat,6870.0,16354,42.63373464068511
2012,Virginia,Orange,51137,Mitt Romney,republican,9244.0,16354,57.36626535931488
2012,Virginia,Page,51139,Barack Obama,democrat,3724.0,10228,36.988478347238775
2012,Virginia,Page,51139,Mitt Romney,republican,6344.0,10228,63.01152165276122
2012,Virginia,Patrick,51141,Barack Obama,democrat,2417.0,8259,30.065928598084334
2012,Virginia,Patrick,51141,Mitt Romney,republican,5622.0,8259,69.93407140191566
2012,Virginia,Pittsylvania,51143,Barack Obama,democrat,10858.0,30681,36.04793997543242
2012,Virginia,Pittsylvania,51143,Mitt Romney,republican,19263.0,30681,63.95206002456757
2012,Virginia,Powhatan,51145,Barack Obama,democrat,4088.0,15525,26.739926739926737
2012,Virginia,Powhatan,51145,Mitt Romney,republican,11200.0,15525,73.26007326007326
2012,Virginia,Prince Edward,51147,Barack Obama,democrat,5132.0,9239,56.494936151475116
2012,Virginia,Prince Edward,51147,Mitt Romney,republican,3952.0,9239,43.505063848524884
2012,Virginia,Prince George,51149,Barack Obama,democrat,6991.0,16046,44.051669817265285
2012,Virginia,Prince George,51149,Mitt Romney,republican,8879.0,16046,55.948330182734715
2012,Virginia,Prince William,51153,Barack Obama,democrat,103331.0,180195,58.12001867382122
2012,Virginia,Prince William,51153,Mitt Romney,republican,74458.0,180195,41.879981326178786
2012,Virginia,Pulaski,51155,Barack Obama,democrat,5292.0,14680,37.23613847452857
2012,Virginia,Pulaski,51155,Mitt Romney,republican,8920.0,14680,62.76386152547144
2012,Virginia,Rappahannock,51157,Barack Obama,democrat,1980.0,4357,46.14309018876718
2012,Virginia,Rappahannock,51157,Mitt Romney,republican,2311.0,4357,53.85690981123282
2012,Virginia,Richmond,51159,Barack Obama,democrat,1574.0,3770,42.15318693090519
2012,Virginia,Richmond,51159,Mitt Romney,republican,2160.0,3770,57.84681306909481
2012,Virginia,Roanoke,51161,Barack Obama,democrat,18711.0,51217,37.17294129333465
2012,Virginia,Roanoke,51161,Mitt Romney,republican,31624.0,51217,62.82705870666535
2012,Virginia,Rockbridge,51163,Barack Obama,democrat,4088.0,10177,40.937312237131984
2012,Virginia,Rockbridge,51163,Mitt Romney,republican,5898.0,10177,59.06268776286802
2012,Virginia,Rockingham,51165,Barack Obama,democrat,10065.0,34866,29.38600332836997
2012,Virginia,Rockingham,51165,Mitt Romney,republican,24186.0,34866,70.61399667163002
2012,Virginia,Russell,51167,Barack Obama,democrat,3718.0,12088,31.24894940326105
2012,Virginia,Russell,51167,Mitt Romney,republican,8180.0,12088,68.75105059673895
2012,Virginia,Scott,51169,Barack Obama,democrat,2395.0,9992,24.35428106569046
2012,Virginia,Scott,51169,Mitt Romney,republican,7439.0,9992,75.64571893430956
2012,Virginia,Shenandoah,51171,Barack Obama,democrat,6469.0,19373,34.03482927342558
2012,Virginia,Shenandoah,51171,Mitt Romney,republican,12538.0,19373,65.9651707265744
2012,Virginia,Smyth,51173,Barack Obama,democrat,4171.0,12777,33.235059760956176
2012,Virginia,Smyth,51173,Mitt Romney,republican,8379.0,12777,66.76494023904382
2012,Virginia,Southampton,51175,Barack Obama,democrat,4437.0,9264,48.386041439476564
2012,Virginia,Southampton,51175,Mitt Romney,republican,4733.0,9264,51.613958560523436
2012,Virginia,Spotsylvania,51177,Barack Obama,democrat,25165.0,57974,44.142152993387015
2012,Virginia,Spotsylvania,51177,Mitt Romney,republican,31844.0,57974,55.857847006612985
2012,Virginia,Stafford,51179,Barack Obama,democrat,27182.0,60583,45.55998793201703
2012,Virginia,Stafford,51179,Mitt Romney,republican,32480.0,60583,54.44001206798297
2012,Virginia,Surry,51181,Barack Obama,democrat,2576.0,4308,60.65457970331999
2012,Virginia,Surry,51181,Mitt Romney,republican,1671.0,4308,39.345420296680004
2012,Virginia,Sussex,51183,Barack Obama,democrat,3358.0,5440,62.42796058746979
2012,Virginia,Sussex,51183,Mitt Romney,republican,2021.0,5440,37.57203941253021
2012,Virginia,Tazewell,51185,Barack Obama,democrat,3661.0,17732,20.91521937842779
2012,Virginia,Tazewell,51185,Mitt Romney,republican,13843.0,17732,79.0847806215722
2012,Virginia,Warren,51187,Barack Obama,democrat,6452.0,16698,39.531891428221314
2012,Virginia,Warren,51187,Mitt Romney,republican,9869.0,16698,60.468108571778686
2012,Virginia,Washington,51191,Barack Obama,democrat,7076.0,25632,28.06043542054963
2012,Virginia,Washington,51191,Mitt Romney,republican,18141.0,25632,71.93956457945038
2012,Virginia,Westmoreland,51193,Barack Obama,democrat,4295.0,8120,53.513580862197855
2012,Virginia,Westmoreland,51193,Mitt Romney,republican,3731.0,8120,46.48641913780215
2012,Virginia,Wise,51195,Barack Obama,democrat,3760.0,15018,25.343758425451608
2012,Virginia,Wise,51195,Mitt Romney,republican,11076.0,15018,74.65624157454839
2012,Virginia,Wythe,51197,Barack Obama,democrat,3783.0,12358,31.246386388039976
2012,Virginia,Wythe,51197,Mitt Romney,republican,8324.0,12358,68.75361361196002
2012,Virginia,York,51199,Barack Obama,democrat,13183.0,33953,39.48542846017912
2012,Virginia,York,51199,Mitt Romney,republican,20204.0,33953,60.51457153982089
2012,Virginia,Alexandria,51510,Barack Obama,democrat,52199.0,73411,72.05029814487631
2012,Virginia,Alexandria,51510,Mitt Romney,republican,20249.0,73411,27.949701855123678
2012,Virginia,Bedford,51515,Barack Obama,democrat,1225.0,2805,44.51308139534883
2012,Virginia,Bedford,51515,Mitt Romney,republican,1527.0,2805,55.48691860465117
2012,Virginia,Bristol,51520,Barack Obama,democrat,2492.0,7387,34.26842684268427
2012,Virginia,Bristol,51520,Mitt Romney,republican,4780.0,7387,65.73157315731574
2012,Virginia,Buena Vista,51530,Barack Obama,democrat,919.0,2526,37.01167942005638
2012,Virginia,Buena Vista,51530,Mitt Romney,republican,1564.0,2526,62.98832057994362
2012,Virginia,Charlottesville,51540,Barack Obama,democrat,16510.0,21797,77.31572539102744
2012,Virginia,Charlottesville,51540,Mitt Romney,republican,4844.0,21797,22.684274608972558
2012,Virginia,Chesapeake,51550,Barack Obama,democrat,55052.0,110425,50.52867317717894
2012,Virginia,Chesapeake,51550,Mitt Romney,republican,53900.0,110425,49.47132682282106
2012,Virginia,Colonial Heights,51570,Barack Obama,democrat,2544.0,8624,29.98232174425457
2012,Virginia,Colonial Heights,51570,Mitt Romney,republican,5941.0,8624,70.01767825574544
2012,Virginia,Covington,51580,Barack Obama,democrat,1319.0,2330,57.49782040104621
2012,Virginia,Covington,51580,Mitt Romney,republican,975.0,2330,42.502179598953795
2012,Virginia,Danville,51590,Barack Obama,democrat,12218.0,20204,61.148090686151846
2012,Virginia,Danville,51590,Mitt Romney,republican,7763.0,20204,38.851909313848154
2012,Virginia,Emporia,51595,Barack Obama,democrat,1793.0,2696,66.92795819335574
2012,Virginia,Emporia,51595,Mitt Romney,republican,886.0,2696,33.072041806644265
2012,Virginia,Fairfax,51600,Barack Obama,democrat,6651.0,11629,58.2093471030982
2012,Virginia,Fairfax,51600,Mitt Romney,republican,4775.0,11629,41.79065289690181
2012,Virginia,Falls Church,51610,Barack Obama,democrat,5015.0,7276,70.02234012845574
2012,Virginia,Falls Church,51610,Mitt Romney,republican,2147.0,7276,29.97765987154426
2012,Virginia,Franklin,51620,Barack Obama,democrat,2833.0,4360,65.44236544236544
2012,Virginia,Franklin,51620,Mitt Romney,republican,1496.0,4360,34.55763455763456
2012,Virginia,Fredericksburg,51630,Barack Obama,democrat,7131.0,11437,63.720847109284236
2012,Virginia,Fredericksburg,51630,Mitt Romney,republican,4060.0,11437,36.27915289071576
2012,Virginia,Galax,51640,Barack Obama,democrat,900.0,2277,40.32258064516129
2012,Virginia,Galax,51640,Mitt Romney,republican,1332.0,2277,59.67741935483871
2012,Virginia,Hampton,51650,Barack Obama,democrat,46966.0,66490,71.58796451544066
2012,Virginia,Hampton,51650,Mitt Romney,republican,18640.0,66490,28.41203548455934
2012,Virginia,Harrisonburg,51660,Barack Obama,democrat,8654.0,15593,56.863131611801045
2012,Virginia,Harrisonburg,51660,Mitt Romney,republican,6565.0,15593,43.136868388198955
2012,Virginia,Hopewell,51670,Barack Obama,democrat,5179.0,9031,58.073559093967255
2012,Virginia,Hopewell,51670,Mitt Romney,republican,3739.0,9031,41.926440906032745
2012,Virginia,Lexington,51678,Barack Obama,democrat,1486.0,2687,56.45896656534954
2012,Virginia,Lexington,51678,Mitt Romney,republican,1146.0,2687,43.54103343465046
2012,Virginia,Lynchburg,51680,Barack Obama,democrat,15948.0,36448,44.60479946299715
2012,Virginia,Lynchburg,51680,Mitt Romney,republican,19806.0,36448,55.39520053700285
2012,Virginia,Manassas,51683,Barack Obama,democrat,8478.0,15200,56.74318988019544
2012,Virginia,Manassas,51683,Mitt Romney,republican,6463.0,15200,43.25681011980456
2012,Virginia,Manassas Park,51685,Barack Obama,democrat,2879.0,4656,62.887723896898216
2012,Virginia,Manassas Park,51685,Mitt Romney,republican,1699.0,4656,37.112276103101784
2012,Virginia,Martinsville,51690,Barack Obama,democrat,3855.0,6284,62.51013458731961
2012,Virginia,Martinsville,51690,Mitt Romney,republican,2312.0,6284,37.489865412680395
2012,Virginia,Newport News,51700,Barack Obama,democrat,51100.0,79444,65.23681858802503
2012,Virginia,Newport News,51700,Mitt Romney,republican,27230.0,79444,34.763181411974976
2012,Virginia,Norfolk,51710,Barack Obama,democrat,62687.0,87043,73.03283081296456
2012,Virginia,Norfolk,51710,Mitt Romney,republican,23147.0,87043,26.96716918703544
2012,Virginia,Norton,51720,Barack Obama,democrat,566.0,1492,38.740588637919224
2012,Virginia,Norton,51720,Mitt Romney,republican,895.0,1492,61.259411362080776
2012,Virginia,Petersburg,51730,Barack Obama,democrat,14283.0,15908,90.34155597722959
2012,Virginia,Petersburg,51730,Mitt Romney,republican,1527.0,15908,9.658444022770398
2012,Virginia,Poquoson,51735,Barack Obama,democrat,1679.0,7106,24.01659276212273
2012,Virginia,Poquoson,51735,Mitt Romney,republican,5312.0,7106,75.98340723787726
2012,Virginia,Portsmouth,51740,Barack Obama,democrat,32501.0,45922,71.65281421548094
2012,Virginia,Portsmouth,51740,Mitt Romney,republican,12858.0,45922,28.347185784519056
2012,Virginia,Radford,51750,Barack Obama,democrat,2732.0,5399,52.01827875095202
2012,Virginia,Radford,51750,Mitt Romney,republican,2520.0,5399,47.98172124904798
2012,Virginia,Richmond,51760,Barack Obama,democrat,75921.0,97569,79.10827229058778
2012,Virginia,Richmond,51760,Mitt Romney,republican,20050.0,97569,20.89172770941222
2012,Virginia,Roanoke,51770,Barack Obama,democrat,24134.0,40155,61.684345047923316
2012,Virginia,Roanoke,51770,Mitt Romney,republican,14991.0,40155,38.31565495207668
2012,Virginia,Salem,51775,Barack Obama,democrat,4760.0,12318,39.47259308400365
2012,Virginia,Salem,51775,Mitt Romney,republican,7299.0,12318,60.52740691599635
2012,Virginia,Staunton,51790,Barack Obama,democrat,5728.0,11210,52.07272727272727
2012,Virginia,Staunton,51790,Mitt Romney,republican,5272.0,11210,47.92727272727273
2012,Virginia,Suffolk,51800,Barack Obama,democrat,24267.0,42566,57.65913464965429
2012,Virginia,Suffolk,51800,Mitt Romney,republican,17820.0,42566,42.340865350345716
2012,Virginia,Virginia Beach,51810,Barack Obama,democrat,94299.0,196641,48.710677204401044
2012,Virginia,Virginia Beach,51810,Mitt Romney,republican,99291.0,196641,51.289322795598956
2012,Virginia,Waynesboro,51820,Barack Obama,democrat,3840.0,8791,44.495944380069524
2012,Virginia,Waynesboro,51820,Mitt Romney,republican,4790.0,8791,55.504055619930476
2012,Virginia,Williamsburg,51830,Barack Obama,democrat,4903.0,7748,64.64073829927489
2012,Virginia,Williamsburg,51830,Mitt Romney,republican,2682.0,7748,35.359261700725106
